"year","age","male","prop_remitted","educ","prop_cmig","log_npop","prop_self","prop_agri","prop_lessminwage"
1994,48,1,0.454457611,13,0.0768678,10.34174,0.2693421,0.2189351,0.1302538
1968,15,1,0.491980105,4,0.0114943,9.740969,0.3881776,0.6781879,0.1454793
1976,16,0,0.509942058,9,0.0215517,9.852194,0.2149201,0.4173333,0.1482917
1978,23,1,0.399377384,6,0.0258621,9.852194,0.2149201,0.4173333,0.1494865
1976,21,1,0.461873068,7,0.0215517,9.852194,0.2149201,0.4173333,0.1482917
1988,24,0,0.390948347,6,0.0510057,9.903487,0.2607281,0.3181342,0.1352272
1993,26,1,0.427967616,5,0.0739943,10.34174,0.2693421,0.2189351,0.1302523
1973,25,0,0.345461084,6,0.0179598,9.852194,0.2149201,0.4173333,0.1562987
1990,20,1,0.416523756,6,0.0603448,10.34174,0.2693421,0.2189351,0.1318839
1972,40,1,0.437683393,0,0.0150862,9.852194,0.2149201,0.4173333,0.1565455
1989,16,1,0.342443702,6,0.0567529,9.903487,0.2607281,0.3181342,0.1340105
2002,21,1,0.310922539,6,0.1257184,10.57132,0.2285493,0.1772183,0.1412825
1994,22,1,0.438130518,6,0.0768678,10.34174,0.2693421,0.2189351,0.1302538
1997,22,0,0.39859738,3,0.0890805,10.34174,0.2693421,0.2189351,0.1318591
1969,24,1,0.377316326,6,0.0136494,9.740969,0.3881776,0.6781879,0.1463935
1983,36,0,0.448947155,6,0.0359195,9.903487,0.2607281,0.3181342,0.1393506
1968,25,0,0.462730259,6,0.0114943,9.740969,0.3881776,0.6781879,0.1454793
1977,23,1,0.431888453,8,0.0251437,9.852194,0.2149201,0.4173333,0.1494673
1987,19,0,0.428363074,13,0.0481322,9.903487,0.2607281,0.3181342,0.1367292
1981,18,1,0.390711818,12,0.029454,9.903487,0.2607281,0.3181342,0.1362066
1966,17,1,0.517409884,11,0.0086207,9.740969,0.3881776,0.6781879,0.142437
1971,18,0,0.446173336,12,0.0143678,9.852194,0.2149201,0.4173333,0.1496652
1987,19,1,0.455620344,9,0.0381451,12.7513,0.114387,0.0745054,0.1367292
1979,24,0,0.509572088,9,0.0194465,10.71442,0.1494771,0.1289468,0.1456347
2001,18,1,0.418216228,9,0.0800299,13.7223,0.1817365,0.0129253,0.1389462
2002,25,1,0.327036685,9,0.0837696,13.7223,0.1817365,0.0129253,0.1412825
1990,26,1,0.320858642,9,0.0448766,13.41204,0.1641104,0.0200641,0.1318839
1993,24,1,0.326348225,9,0.0501122,13.41204,0.1641104,0.0200641,0.1302523
1998,24,1,0.492058741,12,0.065819,13.41204,0.1641104,0.0200641,0.1351189
1985,30,1,0.444583318,17,0.0321616,12.7513,0.114387,0.0745054,0.137792
1989,36,1,0.448012524,18,0.0426328,12.7513,0.114387,0.0745054,0.1340105
1997,24,1,0.410637075,9,0.0643231,13.41204,0.1641104,0.0200641,0.1318591
1996,17,1,0.446537738,6,0.0613313,13.41204,0.1641104,0.0200641,0.1301652
2002,27,1,0.421267349,6,0.0837696,13.7223,0.1817365,0.0129253,0.1412825
1977,22,1,0.425755989,6,0.0142109,10.71442,0.1494771,0.1289468,0.1494673
1978,25,1,0.453584584,4,0.0157068,10.71442,0.1494771,0.1289468,0.1494865
1983,32,0,0.417938661,3,0.0276739,12.7513,0.114387,0.0745054,0.1393506
1971,18,1,0.470407849,4,0.0112191,10.71442,0.1494771,0.1289468,0.1496652
2000,46,1,0.342717637,9,0.0777861,13.7223,0.1817365,0.0129253,0.1375
2001,39,1,0.334701034,9,0.0800299,13.7223,0.1817365,0.0129253,0.1389462
1999,38,1,0.345855387,3,0.0718025,13.41204,0.1641104,0.0200641,0.1371605
1978,20,1,0.408226729,6,0.0157068,10.71442,0.1494771,0.1289468,0.1494865
1995,24,0,0.358524919,17,0.0583396,13.41204,0.1641104,0.0200641,0.129828
1995,25,1,0.501619866,16,0.0583396,13.41204,0.1641104,0.0200641,0.129828
1970,24,1,0.456233109,3,0.0097233,10.71442,0.1494771,0.1289468,0.1469026
1976,21,1,0.399782686,15,0.013463,10.71442,0.1494771,0.1289468,0.1482917
1978,18,0,0.52620409,9,0.0157068,10.71442,0.1494771,0.1289468,0.1494865
2002,19,1,0.412699051,12,0.0837696,13.7223,0.1817365,0.0129253,0.1412825
2002,18,1,0.348824607,9,0.0837696,13.7223,0.1817365,0.0129253,0.1412825
1984,31,1,0.45334805,12,0.0306657,12.7513,0.114387,0.0745054,0.138887
1986,18,0,0.39608513,12,0.0351533,12.7513,0.114387,0.0745054,0.1390484
1993,18,1,0.440177683,9,0.0501122,13.41204,0.1641104,0.0200641,0.1302523
1999,16,1,0.29461976,9,0.0718025,13.41204,0.1641104,0.0200641,0.1371605
1980,23,1,0.354271092,5,0.0201945,12.7513,0.114387,0.0745054,0.1373002
1998,37,1,0.496854492,7,0.065819,13.41204,0.1641104,0.0200641,0.1351189
1999,32,1,0.413152171,17,0.0718025,13.41204,0.1641104,0.0200641,0.1371605
1993,21,1,0.385018324,9,0.0501122,13.41204,0.1641104,0.0200641,0.1302523
1971,23,1,0.478395575,6,0.0112191,10.71442,0.1494771,0.1289468,0.1496652
1993,51,1,0.394012201,6,0.0501122,13.41204,0.1641104,0.0200641,0.1302523
1975,45,1,0.401966235,6,0.012715,10.71442,0.1494771,0.1289468,0.1475543
1988,16,1,0.458023419,10,0.0411369,12.7513,0.114387,0.0745054,0.1352272
1999,36,1,0.406254651,6,0.0718025,13.41204,0.1641104,0.0200641,0.1371605
1984,21,1,0.421984621,12,0.0306657,12.7513,0.114387,0.0745054,0.138887
1982,16,1,0.479201858,10,0.0254301,12.7513,0.114387,0.0745054,0.13776
1988,19,0,0.424799372,6,0.0411369,12.7513,0.114387,0.0745054,0.1352272
1993,33,1,0.427001165,6,0.0501122,13.41204,0.1641104,0.0200641,0.1302523
1986,17,1,0.426525921,9,0.0351533,12.7513,0.114387,0.0745054,0.1390484
1991,19,1,0.417413159,9,0.0456245,13.41204,0.1641104,0.0200641,0.1311097
1983,19,0,0.394669887,6,0.0276739,12.7513,0.114387,0.0745054,0.1393506
1989,17,1,0.360466323,6,0.0426328,12.7513,0.114387,0.0745054,0.1340105
1995,25,1,0.368585672,9,0.0583396,13.41204,0.1641104,0.0200641,0.129828
1983,20,1,0.427952458,9,0.0276739,12.7513,0.114387,0.0745054,0.1393506
1985,20,0,0.364557755,9,0.0321616,12.7513,0.114387,0.0745054,0.137792
1980,28,1,0.396399235,6,0.0201945,12.7513,0.114387,0.0745054,0.1373002
2001,25,1,0.432089775,9,0.0800299,13.7223,0.1817365,0.0129253,0.1389462
2002,24,0,0.418028544,9,0.0837696,13.7223,0.1817365,0.0129253,0.1412825
1994,24,1,0.378885632,9,0.0575916,13.41204,0.1641104,0.0200641,0.1302538
1986,43,1,0.389153315,3,0.0351533,12.7513,0.114387,0.0745054,0.1390484
1993,27,0,0.365731518,9,0.0501122,13.41204,0.1641104,0.0200641,0.1302523
1998,51,1,0.419427815,9,0.065819,13.41204,0.1641104,0.0200641,0.1351189
1970,34,1,0.391243991,4,0.0097233,10.71442,0.1494771,0.1289468,0.1469026
1977,16,0,0.418356228,6,0.0142109,10.71442,0.1494771,0.1289468,0.1494673
1980,20,1,0.382970407,6,0.0201945,12.7513,0.114387,0.0745054,0.1373002
1980,38,0,0.442178348,6,0.0201945,12.7513,0.114387,0.0745054,0.1373002
1982,17,1,0.463676436,9,0.0254301,12.7513,0.114387,0.0745054,0.13776
1987,17,1,0.441488179,7,0.0381451,12.7513,0.114387,0.0745054,0.1367292
1989,25,1,0.449792556,6,0.0426328,12.7513,0.114387,0.0745054,0.1340105
1992,25,1,0.478099183,9,0.0486163,13.41204,0.1641104,0.0200641,0.1307149
1987,16,1,0.405645349,9,0.0381451,12.7513,0.114387,0.0745054,0.1367292
1993,24,1,0.443048595,9,0.0501122,13.41204,0.1641104,0.0200641,0.1302523
1998,31,1,0.41723685,9,0.065819,13.41204,0.1641104,0.0200641,0.1351189
1991,30,1,0.333068173,9,0.0456245,13.41204,0.1641104,0.0200641,0.1311097
1995,27,1,0.346498638,7,0.0583396,13.41204,0.1641104,0.0200641,0.129828
1998,26,0,0.351386441,9,0.065819,13.41204,0.1641104,0.0200641,0.1351189
1999,25,1,0.419619752,9,0.0718025,13.41204,0.1641104,0.0200641,0.1371605
1999,42,1,0.356525515,9,0.0718025,13.41204,0.1641104,0.0200641,0.1371605
1996,28,0,0.302730848,10,0.0613313,13.41204,0.1641104,0.0200641,0.1301652
2000,33,1,0.370908298,9,0.0777861,13.7223,0.1817365,0.0129253,0.1375
1981,18,1,0.467152934,9,0.0246821,12.7513,0.114387,0.0745054,0.1362066
1999,49,1,0.448419962,4,0.0718025,13.41204,0.1641104,0.0200641,0.1371605
2001,18,1,0.366297318,9,0.0800299,13.7223,0.1817365,0.0129253,0.1389462
2001,23,1,0.366358452,9,0.0800299,13.7223,0.1817365,0.0129253,0.1389462
1966,39,1,0.428137249,1,0.0082274,9.852194,0.2209158,0.4183822,0.142437
1986,28,0,0.497743487,9,0.0351533,12.7513,0.114387,0.0745054,0.1390484
1997,22,1,0.416959322,9,0.0643231,13.41204,0.1641104,0.0200641,0.1318591
1993,32,1,0.362826674,2,0.0501122,13.41204,0.1641104,0.0200641,0.1302523
1996,44,1,0.383103534,1,0.0613313,13.41204,0.1641104,0.0200641,0.1301652
1996,21,0,0.408413954,4,0.0613313,13.41204,0.1641104,0.0200641,0.1301652
1978,21,1,0.455517279,9,0.0157068,10.71442,0.1494771,0.1289468,0.1494865
1978,20,0,0.401330474,6,0.0157068,10.71442,0.1494771,0.1289468,0.1494865
1985,22,0,0.478722108,8,0.0321616,12.7513,0.114387,0.0745054,0.137792
1982,21,1,0.394795951,9,0.0254301,12.7513,0.114387,0.0745054,0.13776
1987,20,1,0.424182858,9,0.0381451,12.7513,0.114387,0.0745054,0.1367292
1992,21,1,0.405789085,12,0.0486163,13.41204,0.1641104,0.0200641,0.1307149
1998,26,0,0.444675403,9,0.065819,13.41204,0.1641104,0.0200641,0.1351189
1998,32,1,0.394598136,9,0.065819,13.41204,0.1641104,0.0200641,0.1351189
1998,29,1,0.404953836,6,0.065819,13.41204,0.1641104,0.0200641,0.1351189
1991,31,0,0.351818349,5,0.0456245,13.41204,0.1641104,0.0200641,0.1311097
1993,15,1,0.46756734,6,0.0501122,13.41204,0.1641104,0.0200641,0.1302523
1993,16,1,0.47643041,10,0.0501122,13.41204,0.1641104,0.0200641,0.1302523
1983,24,1,0.414753926,8,0.0276739,12.7513,0.114387,0.0745054,0.1393506
1980,26,1,0.458152912,6,0.0201945,12.7513,0.114387,0.0745054,0.1373002
1980,24,0,0.44744361,6,0.0201945,12.7513,0.114387,0.0745054,0.1373002
1999,23,1,0.508917611,9,0.0718025,13.41204,0.1641104,0.0200641,0.1371605
2000,19,1,0.400553333,9,0.0777861,13.7223,0.1817365,0.0129253,0.1375
1991,20,1,0.46195591,8,0.0456245,13.41204,0.1641104,0.0200641,0.1311097
1985,15,1,0.524468384,6,0.0321616,12.7513,0.114387,0.0745054,0.137792
1999,16,1,0.219846245,6,0.1971496,6.907755,0.2693421,0.2189351,0.1371605
2000,24,1,0.262901269,6,0.2102138,6.907755,0.2285493,0.1772183,0.1375
1972,17,1,0.367385766,2,0.0273159,6.907755,0.2149201,0.4173333,0.1565455
1997,22,1,0.358485416,9,0.1745843,6.907755,0.2693421,0.2189351,0.1318591
1985,15,1,0.388230769,5,0.0855107,6.907755,0.2607281,0.3181342,0.137792
1984,29,1,0.423462825,6,0.0807601,6.907755,0.2607281,0.3181342,0.138887
1999,22,1,0.242759592,9,0.1971496,6.907755,0.2693421,0.2189351,0.1371605
2000,20,1,0.253537607,9,0.2102138,6.907755,0.2285493,0.1772183,0.1375
2000,22,1,0.239473311,9,0.2102138,6.907755,0.2285493,0.1772183,0.1375
1992,21,1,0.330723605,4,0.1389549,6.907755,0.2693421,0.2189351,0.1307149
1993,20,1,0.305776727,4,0.1460808,6.907755,0.2693421,0.2189351,0.1302523
1995,19,0,0.270946802,6,0.1532066,6.907755,0.2693421,0.2189351,0.129828
1988,24,1,0.336620779,3,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
1996,31,1,0.274237878,2,0.1627078,6.907755,0.2693421,0.2189351,0.1301652
2001,22,1,0.214331282,6,0.2220903,6.907755,0.2285493,0.1772183,0.1389462
2001,20,1,0.24970063,6,0.2220903,6.907755,0.2285493,0.1772183,0.1389462
2001,20,1,0.301858106,6,0.2220903,6.907755,0.2285493,0.1772183,0.1389462
2001,25,0,0.268412883,6,0.2220903,6.907755,0.2285493,0.1772183,0.1389462
1969,27,1,0.460761236,1,0.0154394,6.907755,0.3881776,0.6781879,0.1463935
1996,26,0,0.301170946,6,0.1627078,6.907755,0.2693421,0.2189351,0.1301652
1983,39,1,0.42664996,0,0.0700713,6.907755,0.2607281,0.3181342,0.1393506
1973,26,1,0.448570785,4,0.0296912,6.907755,0.2149201,0.4173333,0.1562987
1988,28,0,0.319997297,6,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
1988,23,0,0.417616564,6,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
1988,25,0,0.389878029,6,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
1988,21,0,0.332915193,6,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
1995,50,1,0.34483197,4,0.1532066,6.907755,0.2693421,0.2189351,0.129828
1983,20,1,0.40047278,4,0.0700713,6.907755,0.2607281,0.3181342,0.1393506
1990,37,0,0.357681118,2,0.1258907,6.907755,0.2693421,0.2189351,0.1318839
2001,35,0,0.301966585,9,0.2220903,6.907755,0.2285493,0.1772183,0.1389462
1991,21,0,0.288493944,9,0.1306413,6.907755,0.2693421,0.2189351,0.1311097
1991,44,0,0.272341038,3,0.1306413,6.907755,0.2693421,0.2189351,0.1311097
1992,37,1,0.395619097,5,0.1389549,6.907755,0.2693421,0.2189351,0.1307149
1993,25,0,0.337861146,9,0.1460808,6.907755,0.2693421,0.2189351,0.1302523
1994,30,0,0.297930661,9,0.1484561,6.907755,0.2693421,0.2189351,0.1302538
1999,50,1,0.231459507,4,0.1971496,6.907755,0.2693421,0.2189351,0.1371605
1983,23,1,0.431939504,6,0.0700713,6.907755,0.2607281,0.3181342,0.1393506
1991,36,1,0.348574517,5,0.1306413,6.907755,0.2693421,0.2189351,0.1311097
1999,21,1,0.241393883,7,0.1971496,6.907755,0.2693421,0.2189351,0.1371605
1970,38,1,0.40712635,3,0.0190024,6.907755,0.2149201,0.4173333,0.1469026
1982,19,1,0.445773559,6,0.0617577,6.907755,0.2607281,0.3181342,0.13776
1982,21,0,0.411442139,6,0.0617577,6.907755,0.2607281,0.3181342,0.13776
1988,19,1,0.40965921,6,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
1997,19,0,0.235805137,9,0.1745843,6.907755,0.2693421,0.2189351,0.1318591
1998,16,1,0.257572925,6,0.1828979,6.907755,0.2693421,0.2189351,0.1351189
1999,24,0,0.241944456,6,0.1971496,6.907755,0.2693421,0.2189351,0.1371605
1982,18,1,0.366948096,6,0.0617577,6.907755,0.2607281,0.3181342,0.13776
1992,16,1,0.299107762,4,0.1389549,6.907755,0.2693421,0.2189351,0.1307149
1984,19,1,0.27455627,6,0.0807601,6.907755,0.2607281,0.3181342,0.138887
1988,28,0,0.441466392,2,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
1989,30,0,0.32910285,4,0.1247031,6.907755,0.2607281,0.3181342,0.1340105
1991,31,1,0.304464876,6,0.1306413,6.907755,0.2693421,0.2189351,0.1311097
1982,26,1,0.458797534,6,0.0617577,6.907755,0.2607281,0.3181342,0.13776
1985,28,0,0.389633548,6,0.0855107,6.907755,0.2607281,0.3181342,0.137792
1988,21,1,0.434861165,6,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
1973,18,1,0.482103028,6,0.0296912,6.907755,0.2149201,0.4173333,0.1562987
1997,17,1,0.258307781,9,0.1745843,6.907755,0.2693421,0.2189351,0.1318591
1999,18,1,0.244417398,2,0.1971496,6.907755,0.2693421,0.2189351,0.1371605
1997,23,1,0.280969933,12,0.1745843,6.907755,0.2693421,0.2189351,0.1318591
1973,17,1,0.460860009,6,0.0296912,6.907755,0.2149201,0.4173333,0.1562987
1990,17,1,0.223501885,8,0.1258907,6.907755,0.2693421,0.2189351,0.1318839
1998,17,1,0.24923713,9,0.1828979,6.907755,0.2693421,0.2189351,0.1351189
1998,15,1,0.330345636,6,0.1828979,6.907755,0.2693421,0.2189351,0.1351189
1998,18,1,0.305060909,6,0.1828979,6.907755,0.2693421,0.2189351,0.1351189
1973,18,1,0.470517264,2,0.0296912,6.907755,0.2149201,0.4173333,0.1562987
1980,17,1,0.495055711,6,0.0522565,6.907755,0.2607281,0.3181342,0.1373002
1986,21,0,0.347863608,15,0.0950119,6.907755,0.2607281,0.3181342,0.1390484
1977,30,1,0.448621957,4,0.0427553,6.907755,0.2149201,0.4173333,0.1494673
1998,23,1,0.325963069,9,0.1828979,6.907755,0.2693421,0.2189351,0.1351189
1999,17,0,0.219454055,11,0.1971496,6.907755,0.2693421,0.2189351,0.1371605
1990,18,1,0.35320002,8,0.1258907,6.907755,0.2693421,0.2189351,0.1318839
1992,18,0,0.25467033,6,0.1389549,6.907755,0.2693421,0.2189351,0.1307149
2000,19,1,0.268047011,6,0.2102138,6.907755,0.2285493,0.1772183,0.1375
1975,24,1,0.450560057,2,0.04038,6.907755,0.2149201,0.4173333,0.1475543
2002,23,1,0.200003137,6,0.2339668,6.907755,0.2285493,0.1772183,0.1412825
1970,29,1,0.49476269,2,0.0190024,6.907755,0.2149201,0.4173333,0.1469026
1979,19,1,0.463097742,6,0.0498812,6.907755,0.2149201,0.4173333,0.1456347
1976,30,1,0.457062062,1,0.0415677,6.907755,0.2149201,0.4173333,0.1482917
1988,19,1,0.287940611,6,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
1988,20,1,0.348906503,6,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
1995,24,0,0.30841348,6,0.1532066,6.907755,0.2693421,0.2189351,0.129828
1995,20,1,0.358020992,9,0.1532066,6.907755,0.2693421,0.2189351,0.129828
2000,51,0,0.317974871,4,0.2102138,6.907755,0.2285493,0.1772183,0.1375
2000,24,1,0.307989011,9,0.2102138,6.907755,0.2285493,0.1772183,0.1375
1974,18,1,0.489655169,6,0.0391924,6.907755,0.2149201,0.4173333,0.1487976
1980,21,1,0.364095821,6,0.0522565,6.907755,0.2607281,0.3181342,0.1373002
1982,22,1,0.419687612,6,0.0617577,6.907755,0.2607281,0.3181342,0.13776
1983,21,0,0.449604941,9,0.0700713,6.907755,0.2607281,0.3181342,0.1393506
1983,19,1,0.380832584,6,0.0700713,6.907755,0.2607281,0.3181342,0.1393506
1985,16,1,0.410655697,9,0.0855107,6.907755,0.2607281,0.3181342,0.137792
1985,24,1,0.39463864,6,0.0855107,6.907755,0.2607281,0.3181342,0.137792
1985,22,1,0.39890568,6,0.0855107,6.907755,0.2607281,0.3181342,0.137792
1987,17,0,0.395753218,6,0.0985748,6.907755,0.2607281,0.3181342,0.1367292
1987,20,0,0.387577904,6,0.0985748,6.907755,0.2607281,0.3181342,0.1367292
1987,19,0,0.39778433,9,0.0985748,6.907755,0.2607281,0.3181342,0.1367292
1972,19,1,0.408176055,6,0.0273159,6.907755,0.2149201,0.4173333,0.1565455
2002,22,0,0.23554946,6,0.2339668,6.907755,0.2285493,0.1772183,0.1412825
1983,15,0,0.356291839,6,0.0700713,6.907755,0.2607281,0.3181342,0.1393506
1986,20,1,0.340993547,6,0.0950119,6.907755,0.2607281,0.3181342,0.1390484
1992,22,1,0.229493386,6,0.1389549,6.907755,0.2693421,0.2189351,0.1307149
1994,20,0,0.347321453,6,0.1484561,6.907755,0.2693421,0.2189351,0.1302538
1998,18,1,0.260929824,6,0.1828979,6.907755,0.2693421,0.2189351,0.1351189
2001,15,1,0.195920603,6,0.2220903,6.907755,0.2285493,0.1772183,0.1389462
1987,44,1,0.220790508,3,0.0985748,6.907755,0.2607281,0.3181342,0.1367292
1994,20,1,0.300312661,6,0.1484561,6.907755,0.2693421,0.2189351,0.1302538
1996,18,1,0.314764896,6,0.1627078,6.907755,0.2693421,0.2189351,0.1301652
2000,20,1,0.227153626,9,0.2102138,6.907755,0.2285493,0.1772183,0.1375
1996,37,0,0.280779137,4,0.1627078,6.907755,0.2693421,0.2189351,0.1301652
1998,41,0,0.238828564,4,0.1828979,6.907755,0.2693421,0.2189351,0.1351189
1999,38,0,0.314078084,4,0.1971496,6.907755,0.2693421,0.2189351,0.1371605
2000,37,0,0.272621713,4,0.2102138,6.907755,0.2285493,0.1772183,0.1375
2001,46,1,0.158300423,4,0.2220903,6.907755,0.2285493,0.1772183,0.1389462
2001,48,1,0.184643878,4,0.2220903,6.907755,0.2285493,0.1772183,0.1389462
1997,18,1,0.285592073,6,0.1745843,6.907755,0.2693421,0.2189351,0.1318591
1998,20,1,0.259852374,6,0.1828979,6.907755,0.2693421,0.2189351,0.1351189
1970,39,0,0.38449957,1,0.0190024,6.907755,0.2149201,0.4173333,0.1469026
1982,31,1,0.451286849,3,0.0617577,6.907755,0.2607281,0.3181342,0.13776
1982,31,0,0.390663441,1,0.0617577,6.907755,0.2607281,0.3181342,0.13776
1995,15,1,0.296803531,6,0.1532066,6.907755,0.2693421,0.2189351,0.129828
1987,22,1,0.315453403,6,0.0985748,6.907755,0.2607281,0.3181342,0.1367292
1988,19,1,0.367293768,6,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
1988,17,1,0.38221878,6,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
1990,20,1,0.382196074,6,0.1258907,6.907755,0.2693421,0.2189351,0.1318839
1992,19,1,0.328423929,6,0.1389549,6.907755,0.2693421,0.2189351,0.1307149
1996,24,1,0.350402317,12,0.1627078,6.907755,0.2693421,0.2189351,0.1301652
1996,19,1,0.271450795,9,0.1627078,6.907755,0.2693421,0.2189351,0.1301652
1998,19,1,0.24655442,6,0.1828979,6.907755,0.2693421,0.2189351,0.1351189
2000,25,0,0.25358591,8,0.2102138,6.907755,0.2285493,0.1772183,0.1375
1998,43,1,0.275201968,6,0.1828979,6.907755,0.2693421,0.2189351,0.1351189
1978,20,1,0.420604986,6,0.043943,6.907755,0.2149201,0.4173333,0.1494865
1980,26,1,0.422008817,6,0.0522565,6.907755,0.2607281,0.3181342,0.1373002
1980,25,1,0.362825579,6,0.0522565,6.907755,0.2607281,0.3181342,0.1373002
1981,19,0,0.309403791,6,0.0593824,6.907755,0.2607281,0.3181342,0.1362066
1984,17,1,0.305045571,6,0.0807601,6.907755,0.2607281,0.3181342,0.138887
1988,24,1,0.364747782,6,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
1991,25,1,0.296676744,6,0.1306413,6.907755,0.2693421,0.2189351,0.1311097
1991,15,1,0.39103278,7,0.1306413,6.907755,0.2693421,0.2189351,0.1311097
1995,24,0,0.251066897,6,0.1532066,6.907755,0.2693421,0.2189351,0.129828
1995,22,0,0.380154786,6,0.1532066,6.907755,0.2693421,0.2189351,0.129828
2000,31,0,0.227581914,6,0.2102138,6.907755,0.2285493,0.1772183,0.1375
1973,19,1,0.418352621,3,0.0296912,6.907755,0.2149201,0.4173333,0.1562987
1998,18,1,0.291197619,4,0.1828979,6.907755,0.2693421,0.2189351,0.1351189
1999,16,1,0.224709802,9,0.1971496,6.907755,0.2693421,0.2189351,0.1371605
1973,30,1,0.378335418,4,0.0296912,6.907755,0.2149201,0.4173333,0.1562987
1973,28,1,0.49451477,4,0.0296912,6.907755,0.2149201,0.4173333,0.1562987
1983,29,1,0.397140082,6,0.0700713,6.907755,0.2607281,0.3181342,0.1393506
1983,25,0,0.476221644,8,0.0700713,6.907755,0.2607281,0.3181342,0.1393506
1988,34,1,0.473684637,4,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
1996,16,1,0.384583236,6,0.1627078,6.907755,0.2693421,0.2189351,0.1301652
1971,22,1,0.439654577,6,0.0261283,6.907755,0.2149201,0.4173333,0.1496652
1973,26,1,0.47070731,0,0.0296912,6.907755,0.2149201,0.4173333,0.1562987
1969,25,1,0.495187902,0,0.0154394,6.907755,0.3881776,0.6781879,0.1463935
1986,19,1,0.399488972,5,0.0950119,6.907755,0.2607281,0.3181342,0.1390484
1995,18,1,0.306706559,9,0.1532066,6.907755,0.2693421,0.2189351,0.129828
1988,19,1,0.316885565,7,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
1991,28,0,0.378172455,6,0.1306413,6.907755,0.2693421,0.2189351,0.1311097
1981,18,1,0.453130884,6,0.0593824,6.907755,0.2607281,0.3181342,0.1362066
1978,25,1,0.441464254,2,0.043943,6.907755,0.2149201,0.4173333,0.1494865
1978,23,0,0.384919116,2,0.043943,6.907755,0.2149201,0.4173333,0.1494865
1970,21,1,0.377012816,2,0.0190024,6.907755,0.2149201,0.4173333,0.1469026
1996,16,1,0.237919883,6,0.1627078,6.907755,0.2693421,0.2189351,0.1301652
1996,21,0,0.325018799,6,0.1627078,6.907755,0.2693421,0.2189351,0.1301652
1978,32,0,0.459976767,1,0.043943,6.907755,0.2149201,0.4173333,0.1494865
1985,21,1,0.386120725,2,0.0855107,6.907755,0.2607281,0.3181342,0.137792
2002,35,1,0.24285769,4,0.2339668,6.907755,0.2285493,0.1772183,0.1412825
1970,16,1,0.46038733,6,0.0190024,6.907755,0.2149201,0.4173333,0.1469026
1979,15,1,0.409389035,6,0.0498812,6.907755,0.2149201,0.4173333,0.1456347
1980,22,0,0.380930114,4,0.0522565,6.907755,0.2607281,0.3181342,0.1373002
1983,27,1,0.416145655,6,0.0700713,6.907755,0.2607281,0.3181342,0.1393506
1985,23,1,0.303421293,6,0.0855107,6.907755,0.2607281,0.3181342,0.137792
1988,17,1,0.283740479,6,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
2001,35,1,0.164987979,3,0.2220903,6.907755,0.2285493,0.1772183,0.1389462
2001,26,1,0.245980371,6,0.2220903,6.907755,0.2285493,0.1772183,0.1389462
1984,18,1,0.382565291,4,0.0807601,6.907755,0.2607281,0.3181342,0.138887
1969,20,1,0.41668381,3,0.0154394,6.907755,0.3881776,0.6781879,0.1463935
1980,29,0,0.437603075,3,0.0522565,6.907755,0.2607281,0.3181342,0.1373002
1970,30,1,0.458208395,3,0.0190024,6.907755,0.2149201,0.4173333,0.1469026
1978,15,1,0.401478213,4,0.043943,6.907755,0.2149201,0.4173333,0.1494865
1985,16,1,0.459138928,6,0.0855107,6.907755,0.2607281,0.3181342,0.137792
1988,18,1,0.324083459,5,0.1045131,6.907755,0.2607281,0.3181342,0.1352272
1994,20,1,0.223795623,6,0.1484561,6.907755,0.2693421,0.2189351,0.1302538
1997,17,1,0.315947236,8,0.1745843,6.907755,0.2693421,0.2189351,0.1318591
1998,17,1,0.279077447,6,0.1828979,6.907755,0.2693421,0.2189351,0.1351189
1999,21,1,0.292491513,5,0.1971496,6.907755,0.2693421,0.2189351,0.1371605
1996,27,0,0.232699466,14,0.1627078,6.907755,0.2693421,0.2189351,0.1301652
1997,26,1,0.234933721,6,0.1745843,6.907755,0.2693421,0.2189351,0.1318591
1999,32,1,0.256077034,6,0.1971496,6.907755,0.2693421,0.2189351,0.1371605
1997,27,1,0.484236325,9,0.0058997,7.600903,0.2649953,0.4080577,0.1318591
1998,29,1,0.567859267,12,0.0103245,7.600903,0.2649953,0.4080577,0.1351189
1999,22,1,0.395034794,6,0.0235988,7.600903,0.2649953,0.4080577,0.1371605
1999,15,1,0.528493527,9,0.0235988,7.600903,0.2649953,0.4080577,0.1371605
1999,36,1,0.478939089,9,0.0235988,7.600903,0.2649953,0.4080577,0.1371605
